date,Dry-Bulb Temperature,Atmospheric Pressure,Dew-Point Temperature,Relative Humidity,wind speed,wind direction,Precip,Visibility,Solar Condition
"4:00 PM +03 on November 07, 2016",38,1012,19,33,11.1,180,-9999,-9999,Clear
"5:00 PM +03 on November 07, 2016",38,1012,20,35,3.7,210,-9999,-9999,Clear
"6:00 PM +03 on November 07, 2016",35,1011,20,32,14.8,210,-9999,8,Widespread Dust
"6:00 PM +03 on November 07, 2016",35,1012,20,41,14.8,210,-9999,8,Clear
"7:00 PM +03 on November 07, 2016",33,1013,20,46,7.4,300,-9999,9,Clear
"8:00 PM +03 on November 07, 2016",32,1014,20,49,3.7,210,-9999,-9999,Clear
"9:00 PM +03 on November 07, 2016",31,1013,19,40,0,210,-9999,10,Clear
"9:00 PM +03 on November 07, 2016",31,1014,19,49,0,0,-9999,-9999,Clear
"10:00 PM +03 on November 07, 2016",30,1014,20,55,3.7,210,-9999,8,Clear
"11:00 PM +03 on November 07, 2016",29,1014,20,58,3.7,360,-9999,-9999,Clear
"12:00 AM +03 on November 08, 2016",29,1012,20,50,0,360,-9999,10,Clear
"12:00 AM +03 on November 08, 2016",29,1014,20,58,0,0,-9999,-9999,Clear
"1:00 AM +03 on November 08, 2016",28,1014,19,58,0,0,-9999,-9999,Clear
"2:00 AM +03 on November 08, 2016",27,1013,19,61,0,0,-9999,-9999,Clear
"3:00 AM +03 on November 08, 2016",26,1011,19,54,0,0,-9999,10,Clear
"3:00 AM +03 on November 08, 2016",27,1012,19,61,0,0,-9999,-9999,Clear
"4:00 AM +03 on November 08, 2016",26,1012,19,65,0,0,-9999,-9999,Clear
"5:00 AM +03 on November 08, 2016",25,1012,18,65,0,0,-9999,-9999,Clear
"6:00 AM +03 on November 08, 2016",25,1012,19,61,0,0,-9999,10,Clear
"6:00 AM +03 on November 08, 2016",25,1013,19,69,0,0,-9999,-9999,Clear
"7:00 AM +03 on November 08, 2016",25,1014,18,65,0,0,-9999,-9999,Clear
"8:00 AM +03 on November 08, 2016",25,1015,19,69,0,0,-9999,-9999,Clear
"9:00 AM +03 on November 08, 2016",28,1014,19,50,0,0,-9999,10,Clear
"9:00 AM +03 on November 08, 2016",28,1015,19,58,0,0,-9999,-9999,Clear
"10:00 AM +03 on November 08, 2016",34,1016,18,38,3.7,210,-9999,-9999,Clear
"11:00 AM +03 on November 08, 2016",36,1015,19,37,0,0,-9999,-9999,Clear
"12:00 PM +03 on November 08, 2016",37,1013,20,27,0,0,-9999,10,Clear
"12:00 PM +03 on November 08, 2016",37,1015,20,37,0,0,-9999,-9999,Clear
"1:00 PM +03 on November 08, 2016",38,1014,20,35,3.7,180,-9999,-9999,Clear
"2:00 PM +03 on November 08, 2016",39,1013,19,31,3.7,180,-9999,-9999,Clear
"3:00 PM +03 on November 08, 2016",39,1012,19,22,3.7,240,-9999,10,Clear
"3:00 PM +03 on November 08, 2016",39,1013,19,31,3.7,240,-9999,-9999,Clear
"4:00 PM +03 on November 08, 2016",38,1013,19,33,3.7,240,-9999,-9999,Clear
"5:00 PM +03 on November 08, 2016",35,1014,22,47,3.7,180,-9999,-9999,Clear
"6:00 PM +03 on November 08, 2016",33,1013,21,39,3.7,210,-9999,10,Clear
"6:00 PM +03 on November 08, 2016",33,1014,21,49,3.7,210,-9999,-9999,Clear
"7:00 PM +03 on November 08, 2016",31,1015,22,58,7.4,240,-9999,-9999,Clear
"8:00 PM +03 on November 08, 2016",31,1016,22,58,3.7,270,-9999,-9999,Clear
"9:00 PM +03 on November 08, 2016",30,1015,22,54,0,270,-9999,10,Clear
"9:00 PM +03 on November 08, 2016",30,1016,22,62,0,0,-9999,-9999,Clear
"10:00 PM +03 on November 08, 2016",30,1016,23,66,0,0,-9999,-9999,Clear
"11:00 PM +03 on November 08, 2016",29,1016,23,70,3.7,210,-9999,-9999,Clear
"12:00 AM +03 on November 09, 2016",29,1014,23,63,0,210,-9999,10,Clear
"12:00 AM +03 on November 09, 2016",29,1016,23,70,0,0,-9999,-9999,Clear
"1:00 AM +03 on November 09, 2016",29,1015,23,70,0,0,-9999,-9999,Clear
"2:00 AM +03 on November 09, 2016",28,1015,23,74,0,0,-9999,-9999,Clear
"3:00 AM +03 on November 09, 2016",28,1013,22,63,0,0,-9999,10,Clear
"3:00 AM +03 on November 09, 2016",28,1015,22,70,0,0,-9999,-9999,Clear
"4:00 AM +03 on November 09, 2016",27,1015,22,74,0,0,-9999,-9999,Clear
"5:00 AM +03 on November 09, 2016",27,1015,22,74,0,0,-9999,-9999,Clear
"6:00 AM +03 on November 09, 2016",27,1014,22,69,0,0,-9999,10,Clear
"6:00 AM +03 on November 09, 2016",27,1015,22,74,0,0,-9999,-9999,Clear
"7:00 AM +03 on November 09, 2016",26,1016,22,78,3.7,330,-9999,-9999,Clear
"8:00 AM +03 on November 09, 2016",27,1016,22,74,0,0,-9999,-9999,Clear
"9:00 AM +03 on November 09, 2016",29,1015,21,52,0,0,-9999,10,Clear
"9:00 AM +03 on November 09, 2016",29,1017,21,62,0,0,-9999,-9999,Clear
"10:00 AM +03 on November 09, 2016",33,1017,20,46,0,0,-9999,-9999,Clear
"11:00 AM +03 on November 09, 2016",34,1016,21,46,0,0,-9999,-9999,Clear
"12:00 PM +03 on November 09, 2016",37,1014,22,33,0,0,-9999,10,Clear
"12:00 PM +03 on November 09, 2016",37,1015,22,42,0,0,-9999,-9999,Clear
"1:00 PM +03 on November 09, 2016",37,1015,20,37,5.6,300,-9999,-9999,Clear
"2:00 PM +03 on November 09, 2016",38,1014,20,35,7.4,180,-9999,10,Partly Cloudy
"3:00 PM +03 on November 09, 2016",38,1012,20,26,3.7,210,-9999,10,Scattered Clouds
"3:00 PM +03 on November 09, 2016",38,1014,20,35,3.7,210,-9999,10,Partly Cloudy
"4:00 PM +03 on November 09, 2016",36,1014,21,41,7.4,240,-9999,-9999,Clear
"5:00 PM +03 on November 09, 2016",34,1014,20,44,7.4,210,-9999,-9999,Clear
"6:00 PM +03 on November 09, 2016",32,1013,21,42,11.1,180,-9999,10,Clear
"6:00 PM +03 on November 09, 2016",32,1015,21,52,11.1,180,-9999,-9999,Clear
"7:00 PM +03 on November 09, 2016",31,1016,21,55,7.4,240,-9999,-9999,Clear
"8:00 PM +03 on November 09, 2016",30,1017,22,62,0,0,-9999,-9999,Clear
"9:00 PM +03 on November 09, 2016",29,1015,22,56,0,0,-9999,10,Clear
"9:00 PM +03 on November 09, 2016",29,1017,22,66,0,0,-9999,-9999,Clear
"10:00 PM +03 on November 09, 2016",29,1016,22,66,0,0,-9999,-9999,Clear
"11:00 PM +03 on November 09, 2016",29,1016,23,70,0,0,-9999,-9999,Clear
"12:00 AM +03 on November 10, 2016",28,1015,23,66,0,0,-9999,10,Clear
"12:00 AM +03 on November 10, 2016",28,1016,23,74,0,0,-9999,-9999,Clear
"1:00 AM +03 on November 10, 2016",28,1016,23,74,0,0,-9999,-9999,Clear
"2:00 AM +03 on November 10, 2016",27,1015,23,79,0,0,-9999,-9999,Clear
"3:00 AM +03 on November 10, 2016",27,1013,23,72,0,0,-9999,10,Clear
"3:00 AM +03 on November 10, 2016",27,1014,23,79,0,0,-9999,-9999,Clear
"4:00 AM +03 on November 10, 2016",26,1014,23,83,0,0,-9999,-9999,Clear
"5:00 AM +03 on November 10, 2016",26,1014,23,83,0,0,-9999,-9999,Clear
"6:00 AM +03 on November 10, 2016",26,1013,23,82,0,0,-9999,10,Clear
"6:00 AM +03 on November 10, 2016",26,1014,23,83,0,0,-9999,-9999,Clear
"7:00 AM +03 on November 10, 2016",25,1015,23,89,0,0,-9999,-9999,Clear
"8:00 AM +03 on November 10, 2016",25,1016,23,89,0,0,-9999,-9999,Clear
"9:00 AM +03 on November 10, 2016",28,1015,25,81,0,0,-9999,10,Scattered Clouds
"9:00 AM +03 on November 10, 2016",28,1016,25,84,0,0,-9999,-9999,Clear
"10:00 AM +03 on November 10, 2016",31,1016,19,49,3.7,210,-9999,-9999,Clear
"11:00 AM +03 on November 10, 2016",35,1016,18,36,3.7,210,-9999,-9999,Clear
"12:00 PM +03 on November 10, 2016",36,1014,17,22,3.7,220,-9999,10,Scattered Clouds
"12:00 PM +03 on November 10, 2016",36,1015,17,32,3.7,220,-9999,10,Partly Cloudy
"1:00 PM +03 on November 10, 2016",36,1014,17,32,7.4,180,-9999,10,Partly Cloudy
"2:00 PM +03 on November 10, 2016",36,1013,17,32,3.7,240,-9999,10,Scattered Clouds
"3:00 PM +03 on November 10, 2016",36,1011,17,23,5.6,240,-9999,10,Scattered Clouds
"3:00 PM +03 on November 10, 2016",36,1013,17,32,5.6,240,-9999,10,Scattered Clouds
"4:00 PM +03 on November 10, 2016",36,1013,17,32,3.7,240,-9999,10,Scattered Clouds
"5:00 PM +03 on November 10, 2016",36,1013,16,30,3.7,220,-9999,-9999,Clear
"6:00 PM +03 on November 10, 2016",34,1012,16,24,11.1,220,-9999,10,Clear
"6:00 PM +03 on November 10, 2016",34,1013,16,34,11.1,220,-9999,-9999,Clear
"7:00 PM +03 on November 10, 2016",31,1014,18,46,3.7,210,-9999,-9999,Clear
"8:00 PM +03 on November 10, 2016",30,1015,18,48,3.7,210,-9999,-9999,Clear
"9:00 PM +03 on November 10, 2016",29,1014,20,50,0,210,-9999,10,Clear
"9:00 PM +03 on November 10, 2016",29,1015,20,58,0,0,-9999,-9999,Clear
"10:00 PM +03 on November 10, 2016",29,1015,21,62,0,0,-9999,-9999,Clear
"11:00 PM +03 on November 10, 2016",28,1015,21,66,0,0,-9999,-9999,Clear
"12:00 AM +03 on November 11, 2016",28,1013,21,59,0,0,-9999,10,Clear
"12:00 AM +03 on November 11, 2016",28,1014,21,66,0,0,-9999,-9999,Clear
"1:00 AM +03 on November 11, 2016",28,1014,21,66,0,0,-9999,-9999,Clear
"2:00 AM +03 on November 11, 2016",27,1013,21,70,0,0,-9999,-9999,Clear
"3:00 AM +03 on November 11, 2016",26,1012,22,72,0,0,-9999,10,Clear
"3:00 AM +03 on November 11, 2016",26,1011,17,57,0,0,-9999,-9999,Clear
"4:00 AM +03 on November 11, 2016",25,1013,21,78,0,0,-9999,-9999,Clear
"5:00 AM +03 on November 11, 2016",24,1013,20,78,0,0,-9999,-9999,Clear
"6:00 AM +03 on November 11, 2016",23,1012,19,70,0,0,-9999,10,Clear
"6:00 AM +03 on November 11, 2016",23,1013,19,78,0,0,-9999,-9999,Clear
"7:00 AM +03 on November 11, 2016",23,1014,18,73,0,0,-9999,-9999,Clear
"8:00 AM +03 on November 11, 2016",23,1014,18,73,0,0,-9999,-9999,Clear
"9:00 AM +03 on November 11, 2016",27,1013,18,48,0,0,-9999,10,Clear
"9:00 AM +03 on November 11, 2016",27,1014,18,58,0,0,-9999,-9999,Clear
"10:00 AM +03 on November 11, 2016",32,1015,15,36,0,0,-9999,-9999,Clear
"11:00 AM +03 on November 11, 2016",37,1014,12,22,3.7,300,-9999,-9999,Clear
"12:00 PM +03 on November 11, 2016",38,1012,13,14,9.3,180,-9999,10,Clear
"12:00 PM +03 on November 11, 2016",38,1013,13,22,9.3,180,-9999,-9999,Clear
"1:00 PM +03 on November 11, 2016",39,1012,15,24,7.4,180,-9999,-9999,Clear
"2:00 PM +03 on November 11, 2016",39,1012,15,24,14.8,180,-9999,-9999,Clear
"3:00 PM +03 on November 11, 2016",38,1009,16,18,7.4,210,-9999,10,Scattered Clouds
"3:00 PM +03 on November 11, 2016",38,1011,16,27,7.4,210,-9999,-9999,Clear
"4:00 PM +03 on November 11, 2016",38,1011,14,24,7.4,300,-9999,-9999,Clear
"5:00 PM +03 on November 11, 2016",37,1011,17,30,7.4,200,-9999,-9999,Clear
"6:00 PM +03 on November 11, 2016",35,1010,16,23,11.1,210,-9999,10,Clear
"6:00 PM +03 on November 11, 2016",35,1011,16,32,11.1,210,-9999,-9999,Clear
"7:00 PM +03 on November 11, 2016",31,1013,18,46,0,0,-9999,-9999,Clear
"8:00 PM +03 on November 11, 2016",30,1014,19,51,0,0,-9999,-9999,Clear
"9:00 PM +03 on November 11, 2016",29,1013,20,47,0,0,-9999,10,Clear
"9:00 PM +03 on November 11, 2016",29,1015,20,58,0,0,-9999,-9999,Clear
"10:00 PM +03 on November 11, 2016",29,1014,21,62,0,0,-9999,-9999,Clear
"11:00 PM +03 on November 11, 2016",28,1014,19,58,0,0,-9999,-9999,Clear
"12:00 AM +03 on November 12, 2016",28,1012,19,50,0,0,-9999,10,Scattered Clouds
"12:00 AM +03 on November 12, 2016",28,1013,19,58,0,0,-9999,-9999,Clear
"1:00 AM +03 on November 12, 2016",27,1013,17,54,0,0,-9999,-9999,Clear
"2:00 AM +03 on November 12, 2016",27,1012,17,54,0,0,-9999,-9999,Clear
"3:00 AM +03 on November 12, 2016",26,1010,17,48,0,0,-9999,10,Clear
"4:00 AM +03 on November 12, 2016",25,1011,16,57,0,0,-9999,-9999,Clear
"5:00 AM +03 on November 12, 2016",24,1012,16,61,0,0,-9999,-9999,Clear
"6:00 AM +03 on November 12, 2016",23,1010,16,57,0,0,-9999,10,Clear
"6:00 AM +03 on November 12, 2016",23,1012,16,65,0,0,-9999,-9999,Clear
"7:00 AM +03 on November 12, 2016",23,1012,17,69,0,0,-9999,-9999,Clear
"8:00 AM +03 on November 12, 2016",24,1013,18,69,3.7,180,-9999,-9999,Clear
"9:00 AM +03 on November 12, 2016",28,1013,17,40,11.1,180,-9999,10,Clear
"9:00 AM +03 on November 12, 2016",28,1014,17,51,11.1,180,-9999,-9999,Clear
"10:00 AM +03 on November 12, 2016",31,1015,16,40,11.1,150,-9999,-9999,Clear
"11:00 AM +03 on November 12, 2016",34,1014,15,32,18.5,150,-9999,-9999,Clear
"12:00 PM +03 on November 12, 2016",35,1012,17,25,7.4,180,-9999,10,Scattered Clouds
"12:00 PM +03 on November 12, 2016",35,1014,17,34,7.4,180,-9999,-9999,Clear
"1:00 PM +03 on November 12, 2016",36,1013,18,34,7.4,210,-9999,-9999,Clear
"2:00 PM +03 on November 12, 2016",36,1012,17,32,7.4,240,-9999,-9999,Clear
"3:00 PM +03 on November 12, 2016",37,1010,16,19,3.7,210,-9999,10,Clear
"3:00 PM +03 on November 12, 2016",37,1012,16,29,3.7,210,-9999,-9999,Clear
"4:00 PM +03 on November 12, 2016",36,1012,19,37,3.7,240,-9999,-9999,Clear
"6:00 PM +03 on November 12, 2016",31,1012,21,46,7.4,240,-9999,10,Clear
"6:00 PM +03 on November 12, 2016",31,1013,21,55,7.4,240,-9999,-9999,Clear
"7:00 PM +03 on November 12, 2016",29,1014,21,62,3.7,210,-9999,-9999,Clear
"8:00 PM +03 on November 12, 2016",29,1015,20,58,0,0,-9999,-9999,Clear
"9:00 PM +03 on November 12, 2016",28,1014,21,59,0,0,-9999,10,Clear
"9:00 PM +03 on November 12, 2016",28,1015,21,66,0,0,-9999,-9999,Clear
"10:00 PM +03 on November 12, 2016",28,1015,21,66,0,0,-9999,-9999,Clear
"11:00 PM +03 on November 12, 2016",27,1015,22,74,0,0,-9999,-9999,Clear
"12:00 AM +03 on November 13, 2016",27,1013,22,66,0,0,-9999,10,Clear
"12:00 AM +03 on November 13, 2016",27,1015,22,74,0,0,-9999,-9999,Clear
"1:00 AM +03 on November 13, 2016",27,1014,22,74,0,0,-9999,-9999,Clear
"2:00 AM +03 on November 13, 2016",26,1014,22,78,0,0,-9999,-9999,Clear
"3:00 AM +03 on November 13, 2016",26,1012,22,75,0,0,-9999,10,Clear
"3:00 AM +03 on November 13, 2016",26,1013,22,78,0,0,-9999,-9999,Clear
"4:00 AM +03 on November 13, 2016",25,1014,21,78,0,0,-9999,-9999,Clear
"5:00 AM +03 on November 13, 2016",25,1013,22,83,0,0,-9999,-9999,Clear
"6:00 AM +03 on November 13, 2016",24,1012,21,79,0,0,-9999,10,Clear
"6:00 AM +03 on November 13, 2016",24,1014,21,83,0,0,-9999,-9999,Clear
"7:00 AM +03 on November 13, 2016",24,1014,21,83,0,0,-9999,-9999,Clear
"8:00 AM +03 on November 13, 2016",24,1015,22,89,0,0,-9999,-9999,Clear
"9:00 AM +03 on November 13, 2016",26,1014,23,78,0,0,-9999,10,Clear
"9:00 AM +03 on November 13, 2016",26,1015,23,83,0,0,-9999,-9999,Clear
"10:00 AM +03 on November 13, 2016",30,1015,22,62,0,0,-9999,-9999,Clear
"11:00 AM +03 on November 13, 2016",33,1015,20,46,3.7,180,-9999,-9999,Clear
"12:00 PM +03 on November 13, 2016",35,1013,21,33,0,180,-9999,10,Clear
"12:00 PM +03 on November 13, 2016",35,1014,21,44,0,0,-9999,-9999,Clear
"1:00 PM +03 on November 13, 2016",37,1013,20,37,3.7,180,-9999,-9999,Clear
"2:00 PM +03 on November 13, 2016",37,1013,18,32,3.7,180,-9999,-9999,Clear
"3:00 PM +03 on November 13, 2016",37,1010,20,27,7.4,300,-9999,10,Clear
"3:00 PM +03 on November 13, 2016",37,1012,20,37,7.4,300,-9999,-9999,Clear
"4:00 PM +03 on November 13, 2016",37,1012,20,37,14.8,210,-9999,-9999,Clear
"5:00 PM +03 on November 13, 2016",34,1013,19,41,22.2,210,-9999,-9999,Clear
"6:00 PM +03 on November 13, 2016",31,1012,21,44,18.5,180,-9999,10,Clear
"6:00 PM +03 on November 13, 2016",31,1013,21,55,18.5,180,-9999,-9999,Clear
"7:00 PM +03 on November 13, 2016",30,1014,21,58,7.4,210,-9999,-9999,Clear
"8:00 PM +03 on November 13, 2016",29,1015,21,62,7.4,210,-9999,-9999,Clear
"9:00 PM +03 on November 13, 2016",28,1014,22,61,3.7,210,-9999,10,Clear
"9:00 PM +03 on November 13, 2016",28,1015,22,70,3.7,210,-9999,-9999,Clear
"10:00 PM +03 on November 13, 2016",28,1015,22,70,3.7,300,-9999,-9999,Clear
"11:00 PM +03 on November 13, 2016",28,1015,22,70,3.7,240,-9999,-9999,Clear
"12:00 AM +03 on November 14, 2016",27,1013,22,66,0,240,-9999,10,Clear
"12:00 AM +03 on November 14, 2016",27,1015,22,74,0,0,-9999,-9999,Clear
"1:00 AM +03 on November 14, 2016",27,1014,22,74,0,0,-9999,-9999,Clear
"2:00 AM +03 on November 14, 2016",27,1014,22,74,0,0,-9999,-9999,Clear
"3:00 AM +03 on November 14, 2016",26,1012,22,72,0,0,-9999,10,Clear
"3:00 AM +03 on November 14, 2016",26,1014,22,78,0,0,-9999,-9999,Clear
"4:00 AM +03 on November 14, 2016",25,1014,22,83,0,0,-9999,-9999,Clear
"5:00 AM +03 on November 14, 2016",25,1014,21,78,0,0,-9999,-9999,Clear
"6:00 AM +03 on November 14, 2016",24,1013,22,82,0,0,-9999,10,Scattered Clouds
"6:00 AM +03 on November 14, 2016",25,1014,22,83,0,0,-9999,-9999,Clear
"7:00 AM +03 on November 14, 2016",24,1015,21,83,0,0,-9999,-9999,Clear
"8:00 AM +03 on November 14, 2016",24,1016,21,83,0,0,-9999,-9999,Clear
"9:00 AM +03 on November 14, 2016",26,1015,22,72,0,0,-9999,10,Clear
"9:00 AM +03 on November 14, 2016",26,1016,22,78,0,0,-9999,-9999,Clear
"10:00 AM +03 on November 14, 2016",30,1017,21,58,3.7,210,-9999,-9999,Clear
"11:00 AM +03 on November 14, 2016",33,1016,22,52,3.7,300,-9999,-9999,Clear
"12:00 PM +03 on November 14, 2016",34,1014,21,37,0,300,-9999,10,Clear
"12:00 PM +03 on November 14, 2016",34,1016,21,46,0,0,-9999,-9999,Clear
"1:00 PM +03 on November 14, 2016",35,1015,21,44,3.7,180,-9999,-9999,Clear
"2:00 PM +03 on November 14, 2016",35,1014,21,44,3.7,300,-9999,-9999,Clear
"3:00 PM +03 on November 14, 2016",37,1012,20,27,5.6,210,-9999,10,Clear
"3:00 PM +03 on November 14, 2016",37,1013,20,37,5.6,210,-9999,-9999,Clear
"4:00 PM +03 on November 14, 2016",37,1013,20,37,5.6,240,-9999,-9999,Clear
"5:00 PM +03 on November 14, 2016",35,1013,20,41,3.7,270,-9999,-9999,Clear
"6:00 PM +03 on November 14, 2016",33,1012,20,37,3.7,180,-9999,10,Clear
"6:00 PM +03 on November 14, 2016",33,1013,20,46,3.7,180,-9999,-9999,Clear
"7:00 PM +03 on November 14, 2016",30,1014,21,58,3.7,240,-9999,-9999,Clear
"8:00 PM +03 on November 14, 2016",30,1015,21,58,3.7,210,-9999,-9999,Clear
"9:00 PM +03 on November 14, 2016",29,1014,23,66,3.7,210,-9999,10,Clear
"9:00 PM +03 on November 14, 2016",29,1015,23,70,3.7,210,-9999,-9999,Clear
"10:00 PM +03 on November 14, 2016",28,1015,24,79,0,0,-9999,-9999,Clear
"11:00 PM +03 on November 14, 2016",28,1015,24,79,0,0,-9999,-9999,Clear
"12:00 AM +03 on November 15, 2016",27,1013,24,78,3.7,210,-9999,10,Clear
"12:00 AM +03 on November 15, 2016",27,1015,24,84,3.7,210,-9999,-9999,Clear
"1:00 AM +03 on November 15, 2016",27,1014,24,84,0,0,-9999,-9999,Clear
"2:00 AM +03 on November 15, 2016",27,1014,24,84,0,0,-9999,-9999,Clear
"3:00 AM +03 on November 15, 2016",26,1012,24,85,0,0,-9999,9,Mist
"3:00 AM +03 on November 15, 2016",26,1014,24,89,0,0,-9999,9,Clear
"4:00 AM +03 on November 15, 2016",26,1013,24,89,0,0,-9999,9,Clear
"5:00 AM +03 on November 15, 2016",25,1013,23,89,0,0,-9999,8,Clear
"6:00 AM +03 on November 15, 2016",25,1012,23,85,0,0,-9999,8,Mist
"6:00 AM +03 on November 15, 2016",25,1013,23,89,0,0,-9999,8,Clear
"7:00 AM +03 on November 15, 2016",25,1014,23,89,0,0,-9999,9,Clear
"8:00 AM +03 on November 15, 2016",24,1014,23,94,0,0,-9999,-9999,Clear
"9:00 AM +03 on November 15, 2016",27,1013,21,64,0,0,-9999,10,Clear
"9:00 AM +03 on November 15, 2016",27,1015,21,70,0,0,-9999,-9999,Clear
"10:00 AM +03 on November 15, 2016",31,1015,21,55,0,0,-9999,-9999,Clear
"11:00 AM +03 on November 15, 2016",33,1014,21,49,3.7,330,-9999,-9999,Clear
"12:00 PM +03 on November 15, 2016",35,1012,21,34,0,330,-9999,10,Clear
"12:00 PM +03 on November 15, 2016",35,1014,21,44,0,0,-9999,-9999,Clear
"1:00 PM +03 on November 15, 2016",35,1013,21,44,3.7,210,-9999,-9999,Clear
"2:00 PM +03 on November 15, 2016",36,1012,21,41,3.7,180,-9999,-9999,Clear
"3:00 PM +03 on November 15, 2016",37,1010,19,26,9.3,240,-9999,10,Clear
"3:00 PM +03 on November 15, 2016",37,1011,19,35,9.3,240,-9999,-9999,Clear
"4:00 PM +03 on November 15, 2016",36,1011,21,41,7.4,240,-9999,-9999,Clear
"5:00 PM +03 on November 15, 2016",33,1011,20,46,3.7,270,-9999,-9999,Clear
"6:00 PM +03 on November 15, 2016",32,1011,21,44,3.7,210,-9999,10,Clear
"6:00 PM +03 on November 15, 2016",32,1012,21,52,3.7,210,-9999,-9999,Clear
"7:00 PM +03 on November 15, 2016",30,1012,22,62,5.6,240,-9999,-9999,Clear
"8:00 PM +03 on November 15, 2016",29,1013,22,66,3.7,240,-9999,-9999,Clear
"9:00 PM +03 on November 15, 2016",29,1012,22,58,0,240,-9999,10,Clear
"9:00 PM +03 on November 15, 2016",29,1013,22,66,0,0,-9999,-9999,Clear
"10:00 PM +03 on November 15, 2016",29,1013,22,66,0,0,-9999,-9999,Clear
"11:00 PM +03 on November 15, 2016",28,1012,22,70,0,0,-9999,-9999,Clear
"12:00 AM +03 on November 16, 2016",28,1011,22,63,0,0,-9999,10,Clear
"12:00 AM +03 on November 16, 2016",28,1012,22,70,0,0,-9999,-9999,Clear
"1:00 AM +03 on November 16, 2016",27,1012,21,70,0,0,-9999,-9999,Clear
"2:00 AM +03 on November 16, 2016",27,1011,21,70,0,0,-9999,-9999,Clear
"3:00 AM +03 on November 16, 2016",26,1010,21,67,0,0,-9999,10,Clear
"3:00 AM +03 on November 16, 2016",26,1011,21,74,0,0,-9999,-9999,Clear
"4:00 AM +03 on November 16, 2016",26,1011,21,74,0,0,-9999,-9999,Clear
"5:00 AM +03 on November 16, 2016",24,1011,19,73,0,0,-9999,-9999,Clear
"6:00 AM +03 on November 16, 2016",24,1010,17,54,0,0,-9999,10,Clear
"6:00 AM +03 on November 16, 2016",24,1011,17,65,0,0,-9999,-9999,Clear
"7:00 AM +03 on November 16, 2016",23,1011,18,73,0,0,-9999,-9999,Clear
"8:00 AM +03 on November 16, 2016",23,1012,18,73,0,0,-9999,-9999,Clear
"9:00 AM +03 on November 16, 2016",25,1011,19,61,0,0,-9999,10,Clear
"9:00 AM +03 on November 16, 2016",25,1012,19,69,0,0,-9999,-9999,Clear
"10:00 AM +03 on November 16, 2016",31,1012,19,49,0,0,-9999,-9999,Clear
"11:00 AM +03 on November 16, 2016",33,1012,19,43,0,0,-9999,-9999,Clear
"12:00 PM +03 on November 16, 2016",34,1010,19,30,0,0,-9999,10,Clear
"12:00 PM +03 on November 16, 2016",34,1011,19,41,0,0,-9999,-9999,Clear
"1:00 PM +03 on November 16, 2016",35,1010,20,41,3.7,210,-9999,-9999,Clear
"2:00 PM +03 on November 16, 2016",36,1010,21,41,7.4,240,-9999,-9999,Clear
"3:00 PM +03 on November 16, 2016",35,1008,21,33,5.6,270,-9999,10,Scattered Clouds
"3:00 PM +03 on November 16, 2016",35,1009,21,44,5.6,270,-9999,10,Partly Cloudy
"4:00 PM +03 on November 16, 2016",35,1009,21,44,7.4,240,-9999,10,Scattered Clouds
"5:00 PM +03 on November 16, 2016",33,1010,21,49,7.4,210,-9999,9,Partly Cloudy
"6:00 PM +03 on November 16, 2016",31,1009,22,49,0,210,-9999,8,Haze
"6:00 PM +03 on November 16, 2016",31,1010,22,58,0,0,-9999,8,Clear
"7:00 PM +03 on November 16, 2016",30,1011,23,66,3.7,210,-9999,-9999,Clear
"8:00 PM +03 on November 16, 2016",29,1011,22,66,0,0,-9999,-9999,Clear
"9:00 PM +03 on November 16, 2016",29,1010,22,58,0,0,-9999,10,Clear
"9:00 PM +03 on November 16, 2016",29,1011,22,66,0,0,-9999,-9999,Clear
"10:00 PM +03 on November 16, 2016",28,1011,22,70,0,0,-9999,-9999,Clear
"11:00 PM +03 on November 16, 2016",28,1012,22,70,0,0,-9999,-9999,Clear
"12:00 AM +03 on November 17, 2016",28,1010,22,63,0,0,-9999,10,Clear
"12:00 AM +03 on November 17, 2016",28,1011,22,70,0,0,-9999,-9999,Clear
"1:00 AM +03 on November 17, 2016",28,1012,23,74,0,0,-9999,-9999,Clear
"2:00 AM +03 on November 17, 2016",27,1011,21,70,0,0,-9999,-9999,Clear
"3:00 AM +03 on November 17, 2016",27,1010,21,61,0,0,-9999,10,Clear
"3:00 AM +03 on November 17, 2016",26,1011,22,78,0,0,-9999,-9999,Clear
"5:00 AM +03 on November 17, 2016",26,1011,22,78,0,0,-9999,-9999,Clear
"6:00 AM +03 on November 17, 2016",25,1010,22,75,0,0,-9999,10,Clear
"6:00 AM +03 on November 17, 2016",25,1012,22,83,0,0,-9999,-9999,Clear
"7:00 AM +03 on November 17, 2016",25,1012,22,83,0,0,-9999,-9999,Clear
"8:00 AM +03 on November 17, 2016",26,1012,22,78,0,0,-9999,8,Clear
"9:00 AM +03 on November 17, 2016",28,1012,23,69,0,0,-9999,8,Haze
"9:00 AM +03 on November 17, 2016",28,1013,23,74,0,0,-9999,8,Clear
"10:00 AM +03 on November 17, 2016",32,1013,22,55,3.7,40,-9999,-9999,Clear
"11:00 AM +03 on November 17, 2016",34,1012,22,49,3.7,330,-9999,-9999,Clear
"12:00 PM +03 on November 17, 2016",35,1010,21,34,14.8,180,-9999,10,Scattered Clouds
"12:00 PM +03 on November 17, 2016",35,1012,21,44,14.8,180,-9999,10,Partly Cloudy
