date,Dry-Bulb Temperature,Atmospheric Pressure,Dew-Point Temperature,Relative Humidity,wind speed,wind direction,Precip,Visibility,Solar Condition
"11:00 PM AEST on September 21, 2017",18,1013,11,53,9.3,0,-9999,-9999,Clear
"11:00 PM AEST on September 21, 2017",18,1013,11,64,9.3,360,-9999,-9999,Clear
"11:30 PM AEST on September 21, 2017",17,1013,11,68,13,340,-9999,-9999,Clear
"12:00 AM AEST on September 22, 2017",16,1013,11,64,13,340,-9999,25,Partly Cloudy
"12:30 AM AEST on September 22, 2017",16,1013,11,72,13,340,-9999,-9999,Clear
"1:00 AM AEST on September 22, 2017",16,1013,11,68,11.1,340,-9999,-9999,Clear
"1:00 AM AEST on September 22, 2017",16,1013,11,72,11.1,340,-9999,-9999,Clear
"1:30 AM AEST on September 22, 2017",15,1013,11,77,7.4,300,-9999,-9999,Clear
"2:00 AM AEST on September 22, 2017",14,1013,11,73,9.3,320,-9999,-9999,Clear
"2:00 AM AEST on September 22, 2017",15,1012,11,77,9.3,320,-9999,-9999,Clear
"2:30 AM AEST on September 22, 2017",14,1012,10,77,13,340,-9999,-9999,Clear
"3:00 AM AEST on September 22, 2017",14,1012,9,64,14.8,320,-9999,20,Haze
"3:00 AM AEST on September 22, 2017",14,1012,9,72,14.8,320,-9999,-9999,Clear
"3:30 AM AEST on September 22, 2017",14,1012,9,72,14.8,310,-9999,-9999,Clear
"4:00 AM AEST on September 22, 2017",14,1013,9,63,11.1,320,-9999,-9999,Clear
"4:00 AM AEST on September 22, 2017",14,1012,9,72,11.1,320,-9999,-9999,Clear
"4:30 AM AEST on September 22, 2017",13,1012,9,77,9.3,330,-9999,-9999,Clear
"5:00 AM AEST on September 22, 2017",14,1013,9,62,9.3,330,-9999,-9999,Clear
"5:00 AM AEST on September 22, 2017",14,1013,9,72,9.3,330,-9999,-9999,Clear
"5:30 AM AEST on September 22, 2017",14,1013,8,67,9.3,330,-9999,-9999,Clear
"6:00 AM AEST on September 22, 2017",13,1014,8,60,13,0,-9999,20,Haze
"6:00 AM AEST on September 22, 2017",13,1013,8,72,13,360,-9999,-9999,Clear
"6:30 AM AEST on September 22, 2017",15,1013,7,59,11.1,310,-9999,-9999,Clear
"7:00 AM AEST on September 22, 2017",16,1014,6,41,13,330,-9999,-9999,Clear
"7:00 AM AEST on September 22, 2017",16,1014,6,52,13,330,-9999,-9999,Clear
"7:30 AM AEST on September 22, 2017",17,1014,7,52,13,330,-9999,-9999,Clear
"8:00 AM AEST on September 22, 2017",18,1014,7,49,14.8,310,-9999,-9999,Clear
"9:00 AM AEST on September 22, 2017",22,1014,5,23,14.8,310,-9999,20,Haze
"9:00 AM AEST on September 22, 2017",22,1014,5,33,14.8,310,-9999,-9999,Clear
"9:30 AM AEST on September 22, 2017",23,1014,3,27,16.7,330,-9999,-9999,Clear
"10:00 AM AEST on September 22, 2017",24,1014,2,14,16.7,310,-9999,-9999,Clear
"10:00 AM AEST on September 22, 2017",24,1013,2,24,16.7,310,-9999,-9999,Clear
"10:30 AM AEST on September 22, 2017",26,1013,1,20,14.8,320,-9999,-9999,Clear
"11:00 AM AEST on September 22, 2017",27,1013,0,9,14.8,300,-9999,-9999,Clear
"11:00 AM AEST on September 22, 2017",27,1012,0,17,14.8,300,-9999,-9999,Clear
"12:00 PM AEST on September 22, 2017",28,1012,-5,5,7.4,340,-9999,25,Haze
"12:00 PM AEST on September 22, 2017",28,1011,-5,11,7.4,340,-9999,-9999,Clear
"12:30 PM AEST on September 22, 2017",29,1010,-6,10,13,100,-9999,-9999,Clear
"1:00 PM AEST on September 22, 2017",29,1011,-5,4,7.4,190,-9999,-9999,Clear
"1:00 PM AEST on September 22, 2017",29,1010,-5,11,7.4,190,-9999,-9999,Clear
"1:30 PM AEST on September 22, 2017",27,1010,2,20,18.5,140,-9999,-9999,Clear
"2:00 PM AEST on September 22, 2017",30,1010,-1,6,18.5,100,-9999,-9999,Clear
"2:00 PM AEST on September 22, 2017",30,1010,-1,13,18.5,100,-9999,-9999,Clear
"2:30 PM AEST on September 22, 2017",29,1009,0,15,22.2,90,-9999,-9999,Clear
"3:00 PM AEST on September 22, 2017",29,1010,0,8,16.7,50,-9999,25,Haze
"3:00 PM AEST on September 22, 2017",29,1009,-1,14,16.7,50,-9999,-9999,Clear
"3:30 PM AEST on September 22, 2017",30,1009,0,14,22.2,40,-9999,-9999,Clear
"4:00 PM AEST on September 22, 2017",29,1010,0,8,24.1,50,-9999,-9999,Clear
"4:00 PM AEST on September 22, 2017",29,1009,0,15,24.1,50,-9999,-9999,Clear
"4:30 PM AEST on September 22, 2017",28,1009,4,21,20.4,40,-9999,-9999,Clear
"5:00 PM AEST on September 22, 2017",27,1010,3,12,18.5,40,-9999,-9999,Clear
"5:00 PM AEST on September 22, 2017",27,1009,3,21,18.5,40,-9999,-9999,Clear
"5:30 PM AEST on September 22, 2017",25,1009,6,29,16.7,40,-9999,-9999,Clear
"6:00 PM AEST on September 22, 2017",24,1010,12,35,27.8,40,-9999,30,Haze
"6:00 PM AEST on September 22, 2017",24,1010,12,47,27.8,40,-9999,-9999,Clear
"6:30 PM AEST on September 22, 2017",24,1010,11,44,29.6,40,-9999,-9999,Clear
"7:00 PM AEST on September 22, 2017",24,1010,9,29,31.5,40,-9999,-9999,Clear
"7:00 PM AEST on September 22, 2017",24,1010,9,38,31.5,40,-9999,-9999,Clear
"7:30 PM AEST on September 22, 2017",24,1010,8,36,31.5,40,-9999,-9999,Clear
"8:00 PM AEST on September 22, 2017",24,1011,7,23,27.8,30,-9999,-9999,Clear
"8:00 PM AEST on September 22, 2017",24,1011,7,34,27.8,30,-9999,-9999,Clear
"8:30 PM AEST on September 22, 2017",24,1011,5,29,25.9,20,-9999,-9999,Clear
"9:00 PM AEST on September 22, 2017",24,1011,5,19,18.5,20,-9999,30,Haze
"9:00 PM AEST on September 22, 2017",24,1010,5,29,18.5,10,-9999,-9999,Clear
"9:30 PM AEST on September 22, 2017",23,1011,5,31,18.5,360,-9999,-9999,Clear
"10:00 PM AEST on September 22, 2017",22,1011,6,24,14.8,320,-9999,-9999,Clear
"10:00 PM AEST on September 22, 2017",22,1011,6,35,14.8,320,-9999,-9999,Clear
"10:30 PM AEST on September 22, 2017",23,1010,7,36,13,10,-9999,-9999,Clear
"11:00 PM AEST on September 22, 2017",21,1010,7,30,9.3,30,-9999,-9999,Clear
"11:00 PM AEST on September 22, 2017",21,1010,7,40,9.3,30,-9999,-9999,Clear
"11:30 PM AEST on September 22, 2017",20,1010,8,46,14.8,300,-9999,-9999,Clear
"12:00 AM AEST on September 23, 2017",19,1010,8,39,9.3,330,-9999,25,Haze
"12:00 AM AEST on September 23, 2017",19,1010,8,49,9.3,330,-9999,-9999,Clear
"12:30 AM AEST on September 23, 2017",18,1010,9,56,11.1,330,-9999,-9999,Clear
"1:00 AM AEST on September 23, 2017",18,1010,8,43,9.3,320,-9999,-9999,Clear
"1:00 AM AEST on September 23, 2017",18,1010,8,52,9.3,320,-9999,-9999,Clear
"1:30 AM AEST on September 23, 2017",18,1010,8,52,11.1,350,-9999,-9999,Clear
"2:00 AM AEST on September 23, 2017",18,1010,8,40,16.7,350,-9999,-9999,Clear
"2:00 AM AEST on September 23, 2017",18,1010,8,52,16.7,350,-9999,-9999,Clear
"3:00 AM AEST on September 23, 2017",17,1009,7,39,13,0,-9999,25,Haze
"3:00 AM AEST on September 23, 2017",17,1009,7,52,13,360,-9999,-9999,Clear
"3:30 AM AEST on September 23, 2017",17,1009,7,52,13,350,-9999,-9999,Clear
"4:00 AM AEST on September 23, 2017",17,1009,7,42,11.1,340,-9999,-9999,Clear
"4:00 AM AEST on September 23, 2017",17,1009,7,52,11.1,340,-9999,-9999,Clear
"4:30 AM AEST on September 23, 2017",16,1009,7,55,11.1,340,-9999,-9999,Clear
"5:00 AM AEST on September 23, 2017",16,1009,8,46,9.3,0,-9999,-9999,Clear
"5:00 AM AEST on September 23, 2017",16,1009,8,59,9.3,360,-9999,-9999,Clear
"5:30 AM AEST on September 23, 2017",16,1009,6,52,9.3,350,-9999,-9999,Clear
"6:00 AM AEST on September 23, 2017",16,1009,6,42,13,320,-9999,20,Haze
"6:00 AM AEST on September 23, 2017",16,1009,7,55,13,320,-9999,-9999,Clear
"6:30 AM AEST on September 23, 2017",17,1009,6,48,13,330,-9999,-9999,Clear
"7:00 AM AEST on September 23, 2017",18,1009,5,31,11.1,330,-9999,-9999,Clear
"7:00 AM AEST on September 23, 2017",19,1009,5,40,11.1,330,-9999,-9999,Clear
"7:30 AM AEST on September 23, 2017",20,1009,5,37,13,330,-9999,-9999,Clear
"8:00 AM AEST on September 23, 2017",19,1010,6,31,13,320,-9999,-9999,Clear
"8:00 AM AEST on September 23, 2017",19,1009,6,43,13,320,-9999,-9999,Clear
"8:30 AM AEST on September 23, 2017",20,1009,6,40,18.5,350,-9999,-9999,Clear
"9:00 AM AEST on September 23, 2017",22,1009,6,25,13,350,-9999,25,Haze
"9:00 AM AEST on September 23, 2017",22,1008,6,35,13,350,-9999,-9999,Clear
"9:30 AM AEST on September 23, 2017",24,1008,5,29,20.4,360,-9999,-9999,Clear
"10:00 AM AEST on September 23, 2017",26,1008,4,14,25.9,0,-9999,-9999,Clear
"10:00 AM AEST on September 23, 2017",26,1007,4,24,25.9,360,-9999,-9999,Clear
"10:30 AM AEST on September 23, 2017",27,1006,2,20,27.8,350,-9999,-9999,Clear
"11:00 AM AEST on September 23, 2017",30,1006,1,8,29.6,350,-9999,-9999,Clear
"11:00 AM AEST on September 23, 2017",30,1006,1,15,29.6,350,-9999,-9999,Clear
"11:30 AM AEST on September 23, 2017",29,1005,0,15,29.6,350,-9999,-9999,Clear
"12:00 PM AEST on September 23, 2017",30,1005,2,8,22.2,350,-9999,25,Partly Cloudy
"12:00 PM AEST on September 23, 2017",30,1005,2,17,22.2,350,-9999,-9999,Clear
"12:30 PM AEST on September 23, 2017",30,1004,2,17,24.1,10,-9999,-9999,Clear
"1:00 PM AEST on September 23, 2017",32,1003,2,8,27.8,10,-9999,-9999,Clear
"1:00 PM AEST on September 23, 2017",32,1003,2,15,27.8,10,-9999,-9999,Clear
"1:30 PM AEST on September 23, 2017",32,1002,3,16,31.5,30,-9999,-9999,Clear
"2:00 PM AEST on September 23, 2017",33,1002,3,8,31.5,30,-9999,-9999,Clear
"2:00 PM AEST on September 23, 2017",33,1001,3,15,31.5,30,-9999,-9999,Clear
"2:30 PM AEST on September 23, 2017",31,1001,6,21,35.2,30,-9999,-9999,Clear
"3:00 PM AEST on September 23, 2017",30,1001,8,17,37,40,-9999,25,Partly Cloudy
"3:00 PM AEST on September 23, 2017",30,1000,8,25,37,40,-9999,-9999,Clear
"3:30 PM AEST on September 23, 2017",29,1000,9,29,40.7,40,-9999,-9999,Clear
"4:00 PM AEST on September 23, 2017",28,1000,9,20,42.6,30,-9999,-9999,Clear
"4:00 PM AEST on September 23, 2017",28,1000,9,30,42.6,30,-9999,-9999,Clear
"4:30 PM AEST on September 23, 2017",28,1000,10,32,40.7,30,-9999,-9999,Clear
"5:00 PM AEST on September 23, 2017",28,1000,9,30,38.9,30,-9999,-9999,Clear
"5:30 PM AEST on September 23, 2017",28,1000,10,32,31.5,40,-9999,-9999,Clear
"6:00 PM AEST on September 23, 2017",27,1000,10,24,27.8,30,-9999,30,Partly Cloudy
"6:00 PM AEST on September 23, 2017",27,1000,10,34,27.8,30,-9999,-9999,Clear
"6:30 PM AEST on September 23, 2017",27,1000,9,32,20.4,30,-9999,-9999,Clear
"7:00 PM AEST on September 23, 2017",28,1000,8,18,20.4,30,-9999,-9999,Clear
"7:00 PM AEST on September 23, 2017",28,1000,8,28,20.4,30,-9999,-9999,Clear
"7:30 PM AEST on September 23, 2017",26,1000,8,32,16.7,30,-9999,-9999,Clear
"8:00 PM AEST on September 23, 2017",26,1000,9,24,22.2,30,-9999,-9999,Clear
"8:00 PM AEST on September 23, 2017",26,1000,9,34,22.2,30,-9999,-9999,Clear
"8:30 PM AEST on September 23, 2017",25,1000,8,34,22.2,30,-9999,-9999,Clear
"9:00 PM AEST on September 23, 2017",27,1000,7,18,16.7,20,-9999,25,Partly Cloudy
"9:00 PM AEST on September 23, 2017",27,1000,7,28,16.7,20,-9999,-9999,Clear
"9:30 PM AEST on September 23, 2017",27,1000,5,24,16.7,30,-9999,-9999,Clear
"10:00 PM AEST on September 23, 2017",29,1000,3,10,25.9,350,-9999,-9999,Clear
"10:00 PM AEST on September 23, 2017",29,1000,3,19,25.9,350,-9999,-9999,Clear
"10:30 PM AEST on September 23, 2017",30,1000,4,19,24.1,340,-9999,-9999,Clear
"11:00 PM AEST on September 23, 2017",30,1000,4,11,27.8,350,-9999,-9999,Clear
"11:00 PM AEST on September 23, 2017",30,1000,4,19,27.8,350,-9999,-9999,Clear
"12:00 AM AEST on September 24, 2017",29,999,2,10,24.1,350,-9999,25,Partly Cloudy
"12:00 AM AEST on September 24, 2017",29,998,2,18,24.1,350,-9999,-9999,Clear
"12:30 AM AEST on September 24, 2017",27,999,3,21,18.5,350,-9999,-9999,Clear
"1:00 AM AEST on September 24, 2017",27,998,3,12,14.8,20,-9999,-9999,Clear
"1:00 AM AEST on September 24, 2017",27,997,3,21,14.8,20,-9999,-9999,Clear
"1:30 AM AEST on September 24, 2017",26,997,4,24,22.2,20,-9999,-9999,Clear
"2:00 AM AEST on September 24, 2017",27,998,3,13,16.7,330,-9999,-9999,Clear
"2:00 AM AEST on September 24, 2017",27,997,3,21,16.7,330,-9999,-9999,Clear
"2:30 AM AEST on September 24, 2017",30,997,1,15,25.9,330,-9999,-9999,Unknown
"3:00 AM AEST on September 24, 2017",30,998,1,8,25.9,330,-9999,25,Partly Cloudy
"3:00 AM AEST on September 24, 2017",30,997,1,15,25.9,330,-9999,-9999,Clear
"3:30 AM AEST on September 24, 2017",29,997,1,16,24.1,320,-9999,-9999,Clear
"4:00 AM AEST on September 24, 2017",28,997,1,10,24.1,330,-9999,-9999,Clear
"4:00 AM AEST on September 24, 2017",28,997,1,17,24.1,330,-9999,-9999,Clear
"4:30 AM AEST on September 24, 2017",27,997,2,20,22.2,300,-9999,-9999,Clear
"5:00 AM AEST on September 24, 2017",28,998,1,9,35.2,310,-9999,-9999,Clear
"5:00 AM AEST on September 24, 2017",29,998,1,16,35.2,310,-9999,-9999,Clear
"5:30 AM AEST on September 24, 2017",29,998,2,18,38.9,300,-9999,-9999,Clear
"6:00 AM AEST on September 24, 2017",28,1000,2,10,33.3,300,-9999,18,Haze
"6:00 AM AEST on September 24, 2017",29,999,2,18,33.3,300,-9999,-9999,Clear
"6:30 AM AEST on September 24, 2017",28,1000,3,20,29.6,250,-9999,-9999,Clear
"7:00 AM AEST on September 24, 2017",26,1002,4,16,25.9,240,-9999,-9999,Clear
"7:30 AM AEST on September 24, 2017",25,1002,4,26,24.1,230,-9999,-9999,Clear
"8:00 AM AEST on September 24, 2017",24,1002,6,21,13,220,-9999,-9999,Clear
"8:00 AM AEST on September 24, 2017",24,1002,7,34,13,220,-9999,-9999,Clear
"8:30 AM AEST on September 24, 2017",26,1002,2,21,20.4,260,-9999,-9999,Clear
"9:00 AM AEST on September 24, 2017",27,1003,2,12,29.6,260,-9999,25,Haze
"9:00 AM AEST on September 24, 2017",27,1002,3,21,29.6,260,-9999,-9999,Clear
"9:30 AM AEST on September 24, 2017",27,1003,2,20,38.9,260,-9999,-9999,Clear
"10:00 AM AEST on September 24, 2017",27,1004,1,11,40.7,260,-9999,-9999,Clear
"10:00 AM AEST on September 24, 2017",27,1003,1,18,40.7,260,-9999,-9999,Clear
"10:30 AM AEST on September 24, 2017",29,1003,1,16,35.2,280,-9999,-9999,Clear
"10:51 AM AEST on September 24, 2017",29,1003,2,18,38.9,310,-9999,-9999,Clear
"11:00 AM AEST on September 24, 2017",28,1003,0,9,31.5,310,-9999,-9999,Clear
"11:00 AM AEST on September 24, 2017",28,1003,1,17,31.5,310,-9999,-9999,Clear
"11:30 AM AEST on September 24, 2017",30,1002,2,17,29.6,300,-9999,-9999,Clear
"12:00 PM AEST on September 24, 2017",29,1003,1,9,37,290,-9999,25,Haze
"12:00 PM AEST on September 24, 2017",29,1002,1,16,37,290,-9999,-9999,Clear
"12:04 PM AEST on September 24, 2017",29,1002,1,16,33.3,290,-9999,-9999,Clear
"12:54 PM AEST on September 24, 2017",29,1002,0,15,33.3,300,-9999,-9999,Clear
"1:00 PM AEST on September 24, 2017",29,1002,0,8,35.2,300,-9999,-9999,Clear
"1:00 PM AEST on September 24, 2017",29,1002,0,15,35.2,300,-9999,-9999,Clear
"1:30 PM AEST on September 24, 2017",29,1002,0,15,31.5,290,-9999,-9999,Clear
"2:00 PM AEST on September 24, 2017",29,1002,0,8,35.2,290,-9999,-9999,Clear
"2:00 PM AEST on September 24, 2017",29,1002,0,15,35.2,290,-9999,-9999,Clear
"2:18 PM AEST on September 24, 2017",29,1002,-1,14,37,300,-9999,-9999,Clear
"2:30 PM AEST on September 24, 2017",28,1001,0,16,44.4,280,-9999,-9999,Clear
"3:00 PM AEST on September 24, 2017",28,1002,0,8,42.6,290,-9999,25,Haze
"3:00 PM AEST on September 24, 2017",28,1002,0,16,42.6,290,-9999,-9999,Clear
"3:30 PM AEST on September 24, 2017",28,1002,0,16,35.2,280,-9999,-9999,Clear
"3:50 PM AEST on September 24, 2017",28,1001,-1,15,31.5,290,-9999,-9999,Clear
"4:00 PM AEST on September 24, 2017",28,1002,0,8,31.5,280,-9999,-9999,Clear
"4:00 PM AEST on September 24, 2017",28,1001,0,16,31.5,280,-9999,-9999,Clear
"4:30 PM AEST on September 24, 2017",28,1001,0,16,31.5,290,-9999,-9999,Clear
"5:00 PM AEST on September 24, 2017",27,1002,-2,7,33.3,290,-9999,-9999,Clear
"5:00 PM AEST on September 24, 2017",27,1002,-2,15,33.3,290,-9999,-9999,Clear
"5:12 PM AEST on September 24, 2017",27,1002,-2,15,33.3,290,-9999,-9999,Clear
"5:30 PM AEST on September 24, 2017",27,1002,-1,16,29.6,290,-9999,-9999,Clear
"6:00 PM AEST on September 24, 2017",26,1003,0,10,24.1,290,-9999,25,Haze
"6:00 PM AEST on September 24, 2017",26,1002,0,18,24.1,290,-9999,-9999,Clear
"6:30 PM AEST on September 24, 2017",25,1003,0,19,24.1,290,-9999,-9999,Clear
"7:00 PM AEST on September 24, 2017",25,1004,0,11,16.7,290,-9999,-9999,Clear
"7:00 PM AEST on September 24, 2017",25,1003,0,19,16.7,290,-9999,-9999,Clear
"7:30 PM AEST on September 24, 2017",23,1004,0,22,18.5,270,-9999,-9999,Clear
"8:00 PM AEST on September 24, 2017",23,1004,0,13,20.4,270,-9999,-9999,Clear
"8:00 PM AEST on September 24, 2017",23,1004,0,22,20.4,270,-9999,-9999,Clear
"8:30 PM AEST on September 24, 2017",22,1004,0,23,14.8,290,-9999,-9999,Clear
"9:00 PM AEST on September 24, 2017",23,1004,1,13,16.7,320,-9999,25,Partly Cloudy
"9:00 PM AEST on September 24, 2017",23,1004,1,23,16.7,320,-9999,-9999,Clear
"9:30 PM AEST on September 24, 2017",22,1004,1,25,14.8,320,-9999,-9999,Clear
"10:00 PM AEST on September 24, 2017",22,1004,1,14,14.8,330,-9999,-9999,Clear
"10:00 PM AEST on September 24, 2017",22,1004,1,25,14.8,330,-9999,-9999,Clear
"10:30 PM AEST on September 24, 2017",21,1004,2,28,16.7,340,-9999,-9999,Clear
"11:00 PM AEST on September 24, 2017",20,1004,2,20,20.4,350,-9999,-9999,Clear
"11:00 PM AEST on September 24, 2017",20,1004,3,33,20.4,350,-9999,-9999,Clear
"11:30 PM AEST on September 24, 2017",21,1004,2,28,20.4,350,-9999,-9999,Clear
"12:00 AM AEST on September 25, 2017",21,1004,2,17,20.4,350,-9999,25,Partly Cloudy
"12:00 AM AEST on September 25, 2017",21,1004,2,28,20.4,350,-9999,-9999,Clear
"12:30 AM AEST on September 25, 2017",19,1004,3,35,16.7,350,-9999,-9999,Clear
"1:00 AM AEST on September 25, 2017",20,1004,2,19,13,340,-9999,-9999,Clear
"1:00 AM AEST on September 25, 2017",20,1004,2,30,13,340,-9999,-9999,Clear
"2:00 AM AEST on September 25, 2017",20,1004,2,19,16.7,340,-9999,-9999,Clear
"2:00 AM AEST on September 25, 2017",20,1004,2,30,16.7,340,-9999,-9999,Clear
"2:30 AM AEST on September 25, 2017",19,1004,3,35,16.7,320,-9999,-9999,Clear
"3:00 AM AEST on September 25, 2017",20,1004,2,20,18.5,330,-9999,25,Partly Cloudy
"3:00 AM AEST on September 25, 2017",20,1004,2,30,18.5,330,-9999,-9999,Clear
"3:30 AM AEST on September 25, 2017",18,1004,2,34,16.7,310,-9999,-9999,Clear
"4:00 AM AEST on September 25, 2017",18,1005,2,22,13,310,-9999,-9999,Clear
"4:00 AM AEST on September 25, 2017",19,1004,2,32,13,310,-9999,-9999,Clear
"4:30 AM AEST on September 25, 2017",18,1005,2,34,13,250,-9999,-9999,Clear
"5:00 AM AEST on September 25, 2017",18,1006,2,24,0,250,-9999,-9999,Clear
"5:00 AM AEST on September 25, 2017",18,1005,2,34,0,0,-9999,-9999,Clear
"5:30 AM AEST on September 25, 2017",17,1006,2,37,0,0,-9999,-9999,Clear
"6:00 AM AEST on September 25, 2017",17,1007,2,26,9.3,280,-9999,25,Partly Cloudy
"6:30 AM AEST on September 25, 2017",17,1007,2,37,11.1,230,-9999,-9999,Clear
"7:00 AM AEST on September 25, 2017",19,1007,3,23,5.6,300,-9999,-9999,Clear
"7:00 AM AEST on September 25, 2017",19,1007,3,35,5.6,300,-9999,-9999,Clear
"7:30 AM AEST on September 25, 2017",20,1007,2,30,5.6,330,-9999,-9999,Clear
"8:00 AM AEST on September 25, 2017",21,1008,2,17,7.4,0,-9999,-9999,Clear
"8:00 AM AEST on September 25, 2017",21,1007,2,28,7.4,360,-9999,-9999,Clear
"8:30 AM AEST on September 25, 2017",22,1008,2,27,11.1,290,-9999,-9999,Clear
"9:00 AM AEST on September 25, 2017",23,1008,1,14,16.7,290,-9999,30,Partly Cloudy
"9:00 AM AEST on September 25, 2017",23,1008,1,23,16.7,290,-9999,-9999,Clear
"10:00 AM AEST on September 25, 2017",24,1008,1,12,25.9,290,-9999,-9999,Clear
"10:00 AM AEST on September 25, 2017",24,1007,1,22,25.9,290,-9999,-9999,Clear
"10:30 AM AEST on September 25, 2017",24,1006,1,22,31.5,280,-9999,-9999,Clear
"11:00 AM AEST on September 25, 2017",26,1006,0,10,25.9,300,-9999,-9999,Clear
"11:00 AM AEST on September 25, 2017",26,1006,0,18,25.9,300,-9999,-9999,Clear
"11:03 AM AEST on September 25, 2017",26,1006,-1,17,27.8,300,-9999,-9999,Clear
"12:00 PM AEST on September 25, 2017",26,1006,0,10,25.9,270,-9999,30,Partly Cloudy
"12:00 PM AEST on September 25, 2017",26,1005,0,18,25.9,270,-9999,-9999,Clear
"12:30 PM AEST on September 25, 2017",26,1005,-1,17,27.8,260,-9999,-9999,Clear
"1:00 PM AEST on September 25, 2017",28,1004,0,16,33.3,260,-9999,-9999,Clear
"1:30 PM AEST on September 25, 2017",28,1004,0,16,24.1,300,-9999,-9999,Clear
"2:00 PM AEST on September 25, 2017",27,1005,-1,8,35.2,290,-9999,-9999,Clear
"2:00 PM AEST on September 25, 2017",27,1004,-1,16,35.2,290,-9999,-9999,Clear
"2:30 PM AEST on September 25, 2017",26,1005,-1,17,38.9,280,-9999,-9999,Clear
"2:44 PM AEST on September 25, 2017",27,1005,0,17,35.2,290,-9999,-9999,Clear
"3:00 PM AEST on September 25, 2017",25,1005,0,10,40.7,310,-9999,30,Scattered Clouds
"3:00 PM AEST on September 25, 2017",25,1005,0,19,40.7,310,-9999,-9999,Clear
"3:30 PM AEST on September 25, 2017",25,1005,0,19,44.4,300,-9999,-9999,Clear
"3:58 PM AEST on September 25, 2017",24,1006,0,21,40.7,310,-9999,-9999,Clear
"4:00 PM AEST on September 25, 2017",24,1006,0,12,40.7,310,-9999,-9999,Clear
"4:00 PM AEST on September 25, 2017",24,1006,1,22,40.7,310,-9999,-9999,Clear
"4:51 PM AEST on September 25, 2017",23,1007,2,25,37,300,-9999,-9999,Clear
"5:00 PM AEST on September 25, 2017",23,1008,1,14,38.9,290,-9999,-9999,Clear
"5:00 PM AEST on September 25, 2017",23,1007,1,23,38.9,290,-9999,-9999,Clear
"6:00 PM AEST on September 25, 2017",22,1009,2,16,29.6,280,-9999,25,Smoke
"6:00 PM AEST on September 25, 2017",22,1009,2,27,29.6,280,-9999,-9999,Clear
"6:30 PM AEST on September 25, 2017",21,1009,2,28,24.1,280,-9999,-9999,Clear
"7:00 PM AEST on September 25, 2017",20,1010,2,18,24.1,290,-9999,-9999,Clear
"7:00 PM AEST on September 25, 2017",21,1010,2,28,24.1,290,-9999,-9999,Clear
"8:00 PM AEST on September 25, 2017",20,1011,2,20,25.9,290,-9999,-9999,Clear
"8:00 PM AEST on September 25, 2017",20,1011,2,30,25.9,290,-9999,-9999,Clear
"8:30 PM AEST on September 25, 2017",19,1011,2,32,22.2,290,-9999,-9999,Clear
"9:00 PM AEST on September 25, 2017",19,1012,2,23,24.1,290,-9999,25,Partly Cloudy
"9:00 PM AEST on September 25, 2017",19,1012,2,32,24.1,290,-9999,-9999,Clear
"9:30 PM AEST on September 25, 2017",18,1012,3,37,24.1,290,-9999,-9999,Clear
"10:00 PM AEST on September 25, 2017",18,1013,3,24,22.2,290,-9999,-9999,Clear
"10:00 PM AEST on September 25, 2017",18,1012,3,37,22.2,290,-9999,-9999,Clear
"10:30 PM AEST on September 25, 2017",18,1012,3,37,22.2,290,-9999,-9999,Clear
"11:00 PM AEST on September 25, 2017",18,1013,3,25,20.4,290,-9999,-9999,Clear
"11:00 PM AEST on September 25, 2017",18,1012,3,37,20.4,290,-9999,-9999,Clear
"12:00 AM AEST on September 26, 2017",16,1013,6,41,13,200,-9999,25,Partly Cloudy
"12:00 AM AEST on September 26, 2017",16,1013,6,52,13,200,-9999,-9999,Clear
"1:00 AM AEST on September 26, 2017",14,1013,5,43,9.3,230,-9999,-9999,Clear
"2:00 AM AEST on September 26, 2017",14,1013,4,37,9.3,270,-9999,-9999,Clear
"2:00 AM AEST on September 26, 2017",14,1013,4,51,9.3,270,-9999,-9999,Clear
"3:00 AM AEST on September 26, 2017",14,1013,4,39,7.4,300,-9999,25,Partly Cloudy
"3:00 AM AEST on September 26, 2017",14,1013,4,51,7.4,300,-9999,-9999,Clear
"4:00 AM AEST on September 26, 2017",14,1014,4,39,9.3,280,-9999,-9999,Clear
"4:00 AM AEST on September 26, 2017",14,1013,4,51,9.3,280,-9999,-9999,Clear
"4:30 AM AEST on September 26, 2017",14,1013,4,51,11.1,270,-9999,-9999,Clear
"5:00 AM AEST on September 26, 2017",14,1014,4,42,11.1,260,-9999,-9999,Clear
"5:00 AM AEST on September 26, 2017",14,1014,4,51,11.1,260,-9999,-9999,Clear
"5:30 AM AEST on September 26, 2017",13,1014,4,54,9.3,230,-9999,-9999,Clear
"6:00 AM AEST on September 26, 2017",14,1015,4,41,14.8,270,-9999,40,Partly Cloudy
"6:00 AM AEST on September 26, 2017",14,1015,4,51,14.8,270,-9999,-9999,Clear
"6:30 AM AEST on September 26, 2017",14,1015,4,51,24.1,260,-9999,-9999,Clear
"7:00 AM AEST on September 26, 2017",16,1016,4,34,20.4,250,-9999,-9999,Clear
"7:00 AM AEST on September 26, 2017",16,1015,4,45,20.4,250,-9999,-9999,Clear
"7:30 AM AEST on September 26, 2017",17,1016,4,42,18.5,250,-9999,-9999,Clear
"8:00 AM AEST on September 26, 2017",18,1016,3,25,18.5,260,-9999,-9999,Clear
"8:00 AM AEST on September 26, 2017",18,1016,3,37,18.5,260,-9999,-9999,Clear
